Title,Summary,Predicted Bias,Stance
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution initially said NAACP would ""repudiate the racism of the Tea Parties"" St. Louis Tea Party drafted its own resolution condemning the civil rights group.",right,center
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele's comments were ""wildly inaccurate"" Weekly Standard Editor Bill Kristol: ""I think it would be better if he went""",left,left
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele's comments ""wildly inaccurate"" Weekly Standard Editor Bill Kristol: ""I think it would be better if he went""",left,left
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele's comments were ""wildly inaccurate"" Weekly Standard Editor Bill Kristol: ""I think it would be better if he went.""",left,left
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele's comments were ""wildly inaccurate"" Weekly Standard Editor Bill Kristol: ""I think it would be better if he went""",left,right
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele's comments are ""wildly inaccurate"" Weekly Standard Editor Bill Kristol: ""I think it would be better if he went""",left,right
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele's comments were ""wildly inaccurate"" Weekly Standard Editor Bill Kristol says Steele still needs to go.",left,right
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele needs to assess whether he can still function in his job. Weekly Standard Editor Bill Kristol: ""I think it would be better if he went""",left,center
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele needs to assess whether he can still function in his job. Weekly Standard Editor Bill Kristol: ""I think it would be better if he went.""",left,center
GOP Senators Keep Pressure on Steele Over 'Inaccurate' Afghanistan Comments,"GOP Sen. Jim DeMint: ""This is America's war. It's not Obama's war"" Sen. John McCain: Steele needs to assess whether he can still function in his job. Weekly Standard Editor Bill Kristol says Steele still needs to go.",left,center
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,"RNC chairman was caught on camera saying Afghanistan is a largely unwinnable war of President Obama’s choosing. Bill Kristol wrote a letter to Steele on his Weekly Standard site calling for his resignation. Another major neoconservative figure, Dan Senor, told the Huffington Post that Steele's comments are “utterly irresponsible”",left,left
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,"RNC chairman was caught on camera saying Afghanistan is a largely unwinnable war of President Obama’s choosing. Bill Kristol wrote a letter to Steele on his Weekly Standard site calling for his resignation. Another major neoconservative figure, Dan Senor, told the Huffington Post that Steele's comments are “utterly irresponsible’",left,left
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,"RNC chairman was caught on camera saying Afghanistan is a largely unwinnable war of President Obama’s choosing. Bill Kristol wrote a letter to Steele on his Weekly Standard site calling for his resignation. Another major neoconservative figure, Dan Senor, told the Huffington Post that Steele's comments were “utterly irresponsible”",left,left
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,"RNC chairman said that Afghanistan is a largely unwinnable war of President Obama's choosing. Bill Kristol wrote a letter to Steele calling for the RNC leader’s resignation. Another major neoconservative figure, Dan Senor, called the comments “utterly irresponsible”",left,right
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,"RNC chairman said that Afghanistan is a largely unwinnable war of President Obama's choosing. Bill Kristol wrote a letter to Steele calling for the RNC leader’s resignation. Another major neoconservative figure, Dan Senor, called the comments “utterly irresponsible’",left,right
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,"RNC chairman said that Afghanistan is a largely unwinnable war of President Obama's choosing. Bill Kristol wrote a letter to Steele calling for the RNC leader’s resignation. Another major neoconservative figure, Dan Senor, called the comments ‘utterly irresponsible’",left,right
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,RNC chairman said Afghanistan is a largely unwinnable war of President Obama’s choosing. Some conservatives have called for the RNC leader's resignation.,right,center
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,RNC chairman said Afghanistan is a largely unwinnable war of President Obama’s choosing. Some conservatives have called for his resignation.,right,center
Michael Steele’s Afghanistan Comments Stir Up Furious Reaction From Conservatives,RNC chairman said Afghanistan is a largely unwinnable war of President Obama’s choosing. Some conservatives called for his resignation.,right,center
"Biden Tries, Again, to Sell Tax Compromise to Hill Democrats",Obama disputed that Democrats generally feel betrayed by his deal with Congressional Republicans on the tax cuts. Vice President Joseph R. Biden Jr. planned to return to Capitol Hill this afternoon to meet with House Democrats.,center,left
"Biden Tries, Again, to Sell Tax Compromise to Hill Democrats",Obama disputed that Democrats generally feel betrayed by his deal with Congressional Republicans on the tax cuts. Vice President Joseph R. Biden Jr. will return to Capitol Hill this afternoon to meet with House Democrats.,center,left
